Expediente;Período;Legislatura;Fecha;Proponente;Parlamento;Título;Objeto
05539/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;17/06/2020;Congreso;Frente Popular Agrícola del Perú;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN DE LA RENTA MÍNIMA VITAL DE EMERGENCIA;Proyecto de Ley que declara de interés nacional y necesidad pública la creación de la Renta Mínima Vital de Emergencia
05538/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;17/06/2020;Congreso;Alianza Para el Progreso;LEY QUE MODIFICA LA LEY 30947, LEY DE LA SALUD MENTAL;Proyecto de Ley que modifica la Ley 30947, Ley de la Salud Mental
05537/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;16/06/2020;Congreso;Unión por el Perú;LEY DE REFORMA DEL ARTÍCULO 19 DE LA CONSTITUCIÓN POLÍTICA DEL PERÚ;Proyecto de Ley de reforma del artículo 19 de la Constitución Política del Perú
05536/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;16/06/2020;Congreso;Acción Popular;LEY QUE ESTABLECE LA MORATORIA EXTRAORDINARIA PARA EL CUMPLIMIENTO DE DEUDAS POR EL ESTADO DE EMERGENCIA CAUSADA POR EL COVID-19 EN MARCO DE LA REACTIVACIÓN ECONÓMICA;Proyecto de Ley que establece la moratoria extraordinaria para el cumplimiento de deudas por el Estado de Emergencia causada por el COVID-19 en el Marco de la Reactivación Económica
05535/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;16/06/2020;Congreso;Acción Popular;LEY QUE MODIFICA EL ARTÍCULO 86 DE LA LEY 30220 LEY UNIVERSITARIA;Proyecto de Ley que modifica el artículo 86 de la Ley 30220, Ley Universitaria
05534/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;16/06/2020;Congreso;Partido Morado;LEY QUE REGULA EL ROTULADO ESPECIAL DE MEDICAMENTOS GENÉRICOS Y PROMUEVE EL DESARROLLO DE MEDICAMENTOS BIOEQUIVALENTES PARA GARANTIZAR LA CANTIDAD Y SEGURIDAD DE LOS PRODUCTOS GENÉRICOS;Proyecto de Ley que regula el rotulado especial de medicamentos genéricos y promueve el desarrollo de medicamentos bioequivalentes para garantizar la calidad y seguridad de los productos genéricos
05533/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;16/06/2020;Congreso;Alianza Para el Progreso;LEY QUE PROMUEVE M,AYOR TRANSPARENCIA EN LAS CONTRATACIONES DEL ESTADO, ESTABLECE LOS REQUISITOS MÍNIMOS PARA LA ELABORACIÓN DE TÉRMINOS DE REFERENCIA EN LA CONTRATACIÒN DE CONSULTORES DEL ESTADO Y EL USO DEL EXPEDIENTE DIGITAL OBLIGATORIO;"Propone ley que tiene por objeto promover mayor transparencia en los procedimientos de contratación del Estado, mediante la creación de un sistema integrado de consulta amigable. Además de regular los requisitos mínimos que deben establecerse en los términos de referencia para la contratación de consultores en los niveles, poderes del Estado Peruano y organismos desconcentrados; lo cual no limita establecer requisitos adicionales dependiendo de la naturaleza de la consultoría y del tipo de consultor requerido."
05532/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;16/06/2020;Congreso;Alianza Para el Progreso;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN DEL DISTRITO DE SANGANI EN LA PROVINCIA DE CHANCHAMAYO, DEPARTAMENTO DE JUNÍN;Propone declarar de interés nacional la creación del distrito de Sangani de la provincia de Chanchamayo en el departamento de Junín, con la finalidad de que se priorice la creación
05531/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;16/06/2020;Congreso;Acción Popular;LEY QUE ESTABLECE LA DEVOLUCIÓN DE LOS FONDOS DE PENSIONES ADMINISTRADOS POR LA OFICINA DE NORMALIZACIÓN PREVISIONAL-ONP;Propone establecer que los afiliados al Sistema Nacional de Pensiones (SNP) a cargo de la Oficina de Normalizaciòn Previsional (ONP) que tengan más de sesenta (60) años de edad con menos de veinte (20) años de aportes y que no hayan realizado aportaciones por más de seis (06) meses de manera consecutiva o alternada, puedan solicitar, por única vez y de manera excepcional, el retiro del cien por ciento (100%) de sus aportes realizados durante su actividad laboral, a efectos de fortalecer y proteger la economía familiar y/o personal ante la emergencia sanitaria originada por el COVID-19.
05530/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;16/06/2020;Congreso;Fuerza Popular;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA AMPLIACIÓN Y MEJORAMIENTO DEL SERVICIO DE AGUA PARA RIEGO EN LA ZONA DE INFLUENCIA DEL CANAL MIGUEL CHECA, PROVINCIA DE SULLANA Y PAITA, DEPARTAMENTO DE PIURA;Propone declarar de interés nacional y necesidad pública la ampliación y mejoramiento del servicio de agua para riego, en la zona de influencia del canal Miguel Checa, en la provincia de Sullana y Paita del departamento de Piura.
05529/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;16/06/2020;Congreso;Frente Popular Agrícola del Perú;LEY QUE PROMUEVE ESTABLECER REPROGRAMACIÓN O CONGELAMIENTO CON TASA DE INTERÉS MÍNIMA Y LIBRE DE PENALIDADES EN EL ESTADO DE EMERGENCIA;Propone establecer reprogramaciòn o congelamiento con tasa de interés mínima y libre de penalidades en el estado de emergencia por el COVID-19
05528/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;15/06/2020;Congreso;Acción Popular;LEY QUE DECLARA DE PREFERENTE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CONSTRUCCIÓN DEL AEROPUERTO DE OXAPAMPA EN EL DEPARTAMENTO DE PASCO;Proyecto de Ley que declara de preferente interés nacional y necesidad pública la construcción del aeropuerto de Ocapampa en el Departamento de Pasc
05527/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;15/06/2020;Congreso;Fuerza Popular;LEY QUE IMPLEMENTA LA ALIMENTACIÓN ADECUADA EN LA EDUCACIÓN INICIAL Y PRIMARIA PARA FORTALECER EL SISTEMA INMUNE EN SITUACIONES VULNERABLES;Proyecto de Ley que implementa la alimentación adecuada en la educación inicial y primaria para fortalecer el sistema inmune en situaciones vulnerables
05526/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;15/06/2020;Congreso;Fuerza Popular;LEY QUE ESTABLECE AGRAVANTE PARA DELITOS CONTRA LA ADMINISTRACIÓN PÚBLICA Y CREA MODALIDAD AL DELITO DE TRAICIÓN A LA PATRIA EN ESTADO DE EMERGENCIA;Proyecto de Ley que establece agravante para los delitos contra la administración pública y crea modalidad al delito de traición a la patria en estado de emergencia
05525/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;15/06/2020;Congreso;Acción Popular;LEY QUE DECLARA EN SITUACIÓN DE EMERGENCIA NACIONAL EL SECTOR TURISMO;Proyecto de Ley que declara en situación de Emergencia Nacional el Sector Turismo
05524/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;15/06/2020;Congreso;Alianza Para el Progreso;LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL LA CREACIÓN DE UN SEGURO DE DESEMPLEO;Proyecto de Ley que propone declarar de necesidad pública e interés nacional la creación de un seguro de desempleo
05523/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;15/06/2020;Congreso;Alianza Para el Progreso;LEY QUE ESTABLECE EL 8 DE ABRIL DE CADA AÑO COMO EL DÍA NACIONAL DE LOS MÁRTIRES DE LA MEDICINA EN LA LUCHA CONTRA EL CORONAVIRUS SARS-COV-2 (COVID-19);Proyecto de Ley que establece el 8 de abril de cada año como día nacional de las mártires de la medicina en la lucha contra el CORONAVIRUS SARS-COV-2(COVID-19)
05522/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;15/06/2020;Congreso;Alianza Para el Progreso;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA, LA PREVENCIÓN, DETECCIÓN TEMPRANA Y LUCHA CONTRA EL CÁNCER PULMONAR;Proyecto de Ley que declara de interés nacional y necesidad pública la prevención, detección temprana y lucha contra el cáncer pulmonar
05521/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;15/06/2020;Congreso;Alianza Para el Progreso;LEY QUE DECLARA DE NECESIDAD PÚBLICA Y PREFERENTE INTERÉS NACIONAL LA EJECUCIÓN DEL PROYECTO INSTALACIÓN DE SERVICIO DE AGUA PARA RIEGO TECNIFICADO EN LOS SECTORES URUSAYHUA-ICHIQUIATO BAJO-PALMA REAL, DISTRITO DE ECHARATI-LA CONVENCIÓN-CUSCO;Propone declarar de necesidad pública y preferente interés nacional la ejecución del Proyecto Instalación de Servicio de Agua para Riego Tecnificado en los Sectores Urusayhua-Ichiquiato Bajo-Palma Real, distrito de Echarati-La Convención-Cusco.
05520/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;15/06/2020;Congreso;Alianza Para el Progreso;LEY QUE MODIFICA LA FORMA DE ELECCIÓN DE LOS REPRESENTANTES ANTE EL PARLAMENTO ANDINO;Propone modificar la Ley 28360, Ley de Elecciones de Representantes ante el Parlamento Andino, con el objeto de establecer que el mecanismo de elección recaiga ante el Congreso de la República.
05519/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;15/06/2020;Congreso;Podemos Perú;LEY QUE GARANTIZA EL ACCESO A LOS CONSUMIDORES AL OXÍGENO MEDICINAL DE CONCENTRACIÓN NO MENOR AL 93% POR LOS PRÓXIMOS 10 AÑOS;Propone garantizar el acceso a los consumidores de Oxígeno Medicinal de concentración no menor al 93%, conforme a los estándares internacionales y recomendaciones de la Organización Mundial de la Salud, por los próximos 10 años,
05518/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;15/06/2020;Congreso;Frente Popular Agrícola del Perú;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA DENOMINAR A LA AGRICULTURA Y LA GANADERIA COMO ACTIVIDADES ESTRATÉGICAS PARA GARANTIZAR LA SEGURIDAD Y SOBERANÍA ALIMENTARIA;Propone declarar de interés nacional y necesidad pública denominar a la agricultura y la ganaderia como actividades estratégicas para garantizar la seguridad y soberania alimentaria.
05517/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;15/06/2020;Congreso;Acción Popular;LEY QUE PROPONE DECLARAR DE INTERÉS PÚBLICO Y DE PRIORIDAD NACIONAL, LA CREACIÓN DEL DISTRITO DE UTAO, EN LA PROVINCIA Y DEPARTAMENTO DE HUÁNUCO;Propone declarar de interés público y de prioridad nacional, la creación del distrito de Utao, en la provincia y departamento de Huánuco
05516/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;15/06/2020;Congreso;Partido Morado;LEY QUE MODIFICA LOS ARTÍCULOS 75, 18, 18A Y 18B DE LA LEY 28094, LEY DE ORGANIZACIONES POLÍTICAS.PARA PERMITIR LA AFILIACIÓN Y RENUNCIA DIGITAL;Propone modificar diversos artículos de la Ley 28094, Ley de Organizaciones Polìticas.
05515/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;15/06/2020;Congreso;Acción Popular;LEY QUE MODIFICA EL DECRETO DE URGENCIA 014-2019, QUE APRUEBA EL PRESUPUESTO DEL SECTOR PÚBLICO PARA EL AÑO FISCAL 2020 A FIN DE INCREMENTAR LOS NIVELES DE EJECUCIÓN PRESUPUESTAL BAJO LA MODALIDAD DE NÚCLEOS EJECUTORES;Propone establecer medidas que permitan asignar hasta el 40% de los recursos provenientes del rubro Canon, Sobrecanon, Regalías, Renta de Aduanas y Participaciones, así como de los saldos de balance generados hasta el ejercicio 2019 y sin previsión de los gobiernos regionales y locales, los cuales deberán ser destinados a la ejecución de mantenimientos en infraestructura social básica,, productiva y natural, mediante Nucleos ejecutores en estricta aplicaciòn de la Ley 31015, Ley que autoriza la Ejecución de Intervenciones en Infraestructura Social Básica, Productiva y Natural mediante Núcleos Ejecuiores.
05514/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;15/06/2020;Congreso;Podemos Perú;LEY QUE ESTABLECE EL REAJUSTE DE LAS PENSIONES EN INSTITUCIONES EDUCATIVAS EN ESTADO DE EMERGENCIA;Propone el reajuste de la contraprestación económica de los alumnos en instituciones educativas en situación de emergencia..
05513/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;15/06/2020;Congreso;Acción Popular;LEY DE REFORMA CONSTITUCIONAL QUE MODIFICA EL ARTÍCULO 41 DE LA CONSTITUCIÓN PARA DETERMINAR LA OBLIGATORIEDAD DE PRESENTACIÓN DE LAS DECLARACIONES JURADAS DE INTERESES Y LA IMPRESCRIPTIBILIDAD DE LA ACCIÓN PENAL CONTRA DELITOS DE CORRUPCIÓN;Propone Ley de Reforma del artículo 41 de la Constitución Polìtica del Perú,, referente a la declaración jurada de intereses.
05512/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;15/06/2020;Congreso;Unión por el Perú;LEY DE ELIMINACIÓN DE LAS AFPS Y DE CREACIÓN DEL NUEVO SISTEMA PREVISIONAL UNIFICADO PARA EL OTORGAMIENTO DE PENSIONES UNIVERSALES DIGNAS;Propone declarar de interés nacional y necesidad pública la reforma integral del sistema nacional de pensiones y la creación del Sistema Unificado de Jubilación y Pensiones-SUJP, con la finalidad de establecer principios, lineamientos y modificacicones normativas necesarias para la unificación de los regímenes de pensiones públicos y privados, que permita una pensión universal, digna justa, equitativa y oportuna a favor de la población en edad de jubilación.
05511/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;15/06/2020;Congreso;Podemos Perú;LEY QUE DISPONE LA IMPLEMENTACIÓN DEL GOBIERNO DIGITAL PREVISTA EN EL DECRETO LEGISLATIVO 1412 EN TODAS LAS ENTIDADES PÚBLICAS Y PRIVADAS DEL ESTADO PERUANO PARA REACTIVAR LA ECONOMÍA NACIONAL PARALIZADA A CONSECUENCIA DEL COVID-19;Propone disponer la implementación del Gobierno Digital prevista en el Decreto Legislativo 1412 en todas las entidades del Estado peruano con el fin de dinamizar, optimizar, flexibilizar, transparentar y disminuir costos en los procesos y actividades administrativas relacionadas a la función pública que estén al servicio de los ciudadanos, personas naturales y jurídicas.
05510/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;15/06/2020;Congreso;Acción Popular;LEY QUE MODIFICA EL ARTÍCULO 33 DE LA LEY 27783, LEY DE BASES DE LA DESCENTRALIZACIÓN A FIN DE CONSOLIDAR LA AUTONOMÍA Y REPRESENTATIVIDAD PROPIA DEL GOBIERNO REGIONAL DE LIMA (GORELI);Propone modificar el artículo 33 de la Ley 27783, Ley de Bases de la Descentralización.
05509/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;15/06/2020;Congreso;Alianza Para el Progreso;LEY QUE MODIFICA EL ARTÍCULO 16 DE LA CONSTITUCIÓN POLÍTICA DEL PERÚ CON EL FIN DE FORTALECER EL SECTOR EDUCACIÓN;Propone modificar el artículo 16 de la Constitución Política del Perú, con el fin de fortalecer el Sector Educación.
05508/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;15/06/2020;Congreso;Acción Popular;LEY DE FORTALECIMIENTO DE LOS DERECHOS DE SALUD DE LOS CONSUMIDORES;Propone fortalecer los derechos de salud de los ciudadanos, brindando las herramientas legales a la Superintendencia Nacional de Salud (SUSALUD) para hacerlos cumplir y establecer sanciones disuasivas por las infracciones y malas prácticas en el mercado, conforme a los artículos 7 y 9 de la Constitución Política del Perú, que establece que todas las personas tienen derecho a la protección de su salud, la del medio familiar y la de la comunidad.
05507/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;15/06/2020;Congreso;Frente Popular Agrícola del Perú;LEY QUE CREA EL SISTEMA INTEGRAL DE PENSIONES;Propone un Sistema Provisional Integral, universal sostenible que garantice el derecho de todos los ciudadanos a gozar de una pensión digna a la edad de jubilación, independiente de su condición económica o social y del régimen de la actividad económica o laboral que realice durante su vida.
05506/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;15/06/2020;Congreso;Frente Popular Agrícola del Perú;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN DEL DISTRITO DE SANGANI EN LA PROVINCIA DE CHANCHAMAYO,, DEPARTAMENTO DE JUNÍN;Propone declarar de interés nacional y necesidad pública la creación del distrito de Sangani, en la provincia de Chanchamayo, departamento de Junín
05505/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;12/06/2020;Congreso;Frente Amplio por Justicia, Vida y Libertad;LEY QUE DEMOCRATIZA LA DERRAMA MAGISTERIAL Y AUTORIZA EL RETIRO VOLUNTARIO DE FONDOS Y DESAFILIACIÓN;"Propone democratizar la derrama magisterial, a fin de establecer el retiro voluntario de los aportes acumulados y, la rentabilidad recaudada; en situaciones de Estado de Emergencia por crisis sanitaria o catástrofes naturales, a fin de que las y los afiliados de éstas, no se vean afectados por el impacto económico. Finalmente, permite la libre desafiliación."
05504/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;12/06/2020;Congreso;Alianza Para el Progreso;REFORMA CONSTITUCIONAL QUE MODIFICA EL ARTÍCULO 62 DE LA CONSTITUCIÓN POLÍTICA DEL PERÚ;Propone modificar el artículo 62 de la Constitución Política del Perú, que regula por parte del Estado los contratos que tienen connotación y consideraciones de interés social o necesidad pública.
05503/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;12/06/2020;Congreso;Acción Popular;LEY QUE ESTABLECE DERECHOS Y BENEFICIOS PARA LOS LICENCIADOS DE LAS FF.AA. COMPRENDIDOS EN EL D.S. 004-2020-DE, QUE COMBATEN EN PRIMERA LÍNEA CONTRA EL COVID-19;Propone modificar temporalmente la Ley 29248, Ley del Servicio Militar-
05502/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;12/06/2020;Congreso;Fuerza Popular;LEY QUE PROMUEVE EL PAGO OPORTUNO A LAS MIPYME QUE SON PROVEEDORES DEL ESTADO;Ley tiene por objeto que se cumpla con el pago oportuno las prestaciones contractualmente pactadas con las micro, pequeñas y medianas empresas (MIPYME) que son proveedoras del Estado.
05501/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;12/06/2020;Congreso;Fuerza Popular;LEY QUE MODIFICA EL ARTÍCULO 39 DE LA LEY 29459, PARA DEFENSA AL CONSUMIDOR PARA PROMOVER LA PUBLICIDAD DE INFORMACIÓN COMPARATIVA DE PRECIOS Y PRODUCTOS FARMACÉUTICOS Y DISPOSITIVOS MÉDICOS;
05500/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;12/06/2020;Congreso;Acción Popular;LEY DE PROTECCIÓN A LA ECONOMÍA FAMILIAR APLICABLES A LAS OBLIGACIONES BANCARIAS Y FINANCIERAS DE LAS PERSONAS NATURALES Y JURÍDICAS AFECTADAS POR LA EMERGENCIA DEL COVID-19;Propone establecer medidas de carácter excepcional y temporal que permita proteger la economía familiar aplicables a las obligaciones bancarias y financieras de las personas naturales y jurídicas afectadas por la situación financiera originada por la emergencia del Covid-19.
05499/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;12/06/2020;Congreso;Acción Popular;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA EL TRASLADO DE LA SEDE DEL MINISTERIO DE CULTURA A LA CIUDAD DEL CUSCO PARA REACTIVAR EL TURISMO;Propone declarar de interés nacional y necesidad pública el traslado de la sede del Ministerio de Cultura a la ciudad del Cusco, región Cusco, denominada por la constitución capital Histórica del Perú.
