Expediente;Período;Legislatura;Fecha;Proponente;Parlamento;Título;Objeto
06565/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;28/10/2020;Congreso;Podemos Perú;LEY QUE DECLARA PATRIMONIO HISTÓRICO DE AMÉRICA A LA PAMPA DE AYACUCHO CUNA DE LA INDEPENDENCIA DEL PERÚ Y AMÉRICA;Propone ley que declara Patrimonio Histórico de América a la Pampa de Ayacucho cuna de la independencia del Perú y América.
06564/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;27/10/2020;Congreso;No Agrupados;LEY QUE MODIFICA EL ARTÍCULO 170 DEL CÓDIGO PENAL, DECRETO LEGISLATIVO 635, Y ESTABLECE LA APLICACIÓN DE LA CADENA PERPETUA EN CASOS DE VIOLACIÓN SEXUAL GRUPAL O CUANDO CONCURRAN DOS O MÁS AGRAVANTES;Propone modificar el artículo 170 del Código Penal, Decreto Legislativo 635 y establece la aplicación de la cadena perpetua en casos de violación sexual grupal o cuando concurran dos o mas agravantes.
06563/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;27/10/2020;Congreso;Acción Popular;LEY QUE RESTABALECE LA VIGENCIA DE LA LEY 25202, LEY QUE CREA LA BOLSA DE TRABAJO, PARA PROVEER LAS PLAZAS DE TRABAJO DEL PERSONAL OBRERO DE LAS DIVERSAS CATEGORÍAS Y ESPECIALIDADES EN LAS OBRAS DE CONSTRUCCIÓN CIVIL A NIVEL NACIONAL;Propone el restablecimiento de la Ley 25202-Crean la Bolsa de Trabajo, para proveer las plazas de trabajo del personal obrero de las diversas categorías y especializadas en las obras de Construcción Civil.
06562/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;27/10/2020;Congreso;Alianza Para el Progreso;"LEY QUE DECLARA DE INTERÉS NACIONAL E INTERÉS PÚBLICO LA CONSTRUCCIÓN Y FUNCIONAMIENTO DEL SANTUARIO DE LA MEMORIA """"LA HOYADA"""" EN EL DISTRITO DE ANDRÉS AVELINO CÁCERES DORREGARAY, PROVINCIA DE HUAMANGA, DEPARTAMENTO DE AYACUCHO";"Propone declarar de interés nacional e interés público la construcción y funcionamiento de los servicios del Santuario de la Memoria """"La Hoyada"""" en el distrito de Andrés Avelino Cáceres Dorregaray, provincia de Huamanga, deparrtamento de Ayacucho."
06561/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;27/10/2020;Congreso;Alianza Para el Progreso;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN DEL DISTRITO DE TIRCOS EN LA PROVINCIA DE HUANTA DEL DEPARTAMENTO DE AYACUCHO;Propone declarar de interés nacional y necesidad pública la creación del distrito de Tircos, en la provincia de Huanta del departamento de Ayacucho.
06560/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;27/10/2020;Congreso;Alianza Para el Progreso;LEY QUE PROPONE LA LEY DEL EJERCICIO PROFESIONAL DEL SOCIÓLOGO;Propone ley del ejercicio profesional del Sociólogo.
06559/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;27/10/2020;Congreso;Frente Popular Agrícola del Perú;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN DEL PROGRAMA NACIONAL DE ANDENES (PRONANDES) PARA PROMOVER LA AGRICULTURA COMO EJE IMPORTANTE DE LA REACTIVACIÓN ECONÓMICA;Propone ley que declara de interés nacional y necesidad pública la creación del Programa Nacional de Andenes (PRONANDES) para promover la agricultura como eje importantre de la reactivación económica.
06558/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;27/10/2020;Congreso;Acción Popular;LEY DE REFORMA CONSTITUCIONAL QUE MODIFICA LOS ARTÍCULOS 99 Y 191 DE LA CONSTITUCIÓN POLÍTICA DEL PERÚ CON LA FIONALIDAD DE INSTAURAR EL JUICIO DE RESIDENCIA PARA EL PRESIDENTE DE LA REPÚBLICA Y GOBERNADOR REGIONAL;Propone modificar los artículos 99 y 191 de la Constitución Política, con la finalidad de evitar que posibles actos de corrupción y/o cualquier delito en el ejercicio de sus funciones, que puedan haber cometido el Presidente de la República o Gobernador Regional, queden impunes al dejar el país.
06557/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;27/10/2020;Congreso;Acción Popular;LEY DE DESCENTRALIZACIÓN LABORAL A TRAVÉS DE LA PROMOCIÓN DEL EMPLEO Y EMPLEABILIIDAD, DINAMIZANDO LA OFERTA LABORAL EN FAVOR DEL PERSONAL DOMICILIADO EN EL ÁMBITO DE LA REGIÓN DONDE EL EMPLEADOR DESARROLLA SU ACTIVIDAD, SU GESTIÓN Y/O ADMINISTRACIÓN;Propone ejecutar en materia de trabajo y promoción del empleo a fin de promover y dinamizar la oferta e inserción laboral dentro del ámbito regional y local a través de la flexibilización de las modalidades y mecanismos de acceso al trabajo, disponiendo que los empleadores tanto del sector público como privado cuenten con un porcentaje del personal que domicilian en el ámbito regional donde se desarrolla la actividad, gestión y/o administración, promoviendo con ello la descentralización laboral, protección social y desarrollo en el ámbito regional.
06556/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;27/10/2020;Congreso;Frente Popular Agrícola del Perú;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN DEL DISTRITO DE POMACOCHA, EN LA PROVINCIA DE VILCASHUAMAN DEL DEPARTAMENTO DE AYACUCHO;Propone declarar de preferente interés nacional y necesidad pública la creación del distrito de Pomacocha, en la provincia de Vilcas Huamán, del departamento de Ayacucho.
06555/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;26/10/2020;Congreso;Acción Popular;LEY QUE GARANTIZA LA EJECUCIÓN, CONTINUIDAD Y CULMINACIÓN DE LAS OBRAS PÚBLICAS DE CONSTRUCCIÓN Y MEJORAMIENTO DE HOSPITALES PARALIZADOS A NIVEL NACIONAL;Propone ley que garantiza la ejecución, continuidad y culminación de las obras públicas de construcción y mejoramiento de hospitales paralizados a nivel nacional.
06554/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;26/10/2020;Congreso;Alianza Para el Progreso;LEY DE COMPRA DIRECTA DE PAPA Y OTROS PRODUCTOS AGRÍCOLAS POR EL ESTADO EN EL MARCO DE LA REACTIVACIÓN ECONÓMICA AGRARIO PARA REDUCIR LOS IMPACTOS ECONÓMICOS PRODUCIDOS POR LA DECLARATORIA DE EMERGENCIA SANITARIA;Propone realizar la promoción extraordinaria para la adquisición de los productos agrícolas alto andinas como la papa, quinua, kihuicha y otros productos a nivel nacional, en el marco de la reactivación económica agraria para reducir los impactos económicos y sociales producidos por la pandemia del COVID-19 en el marco de la declaratoria de emergencia sanitaria.
06553/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;26/10/2020;Congreso;Alianza Para el Progreso;LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL LA CONSTRUCCIÓN DEL HOSPITAL GRAU CON CATEGORÍA II-1, EN EL DISTRITO DE CHUQUIBAMBILLA, PROVINCIA DE GRAU, APURÍMAC;Propone declarar de necesidad pública y preferente interés nacional la construcción del Hospital Grau categoría II-1 del distrrito de Chuquibambilla, provincia de Grau, Apurímac.
06552/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;26/10/2020;Congreso;Frente Popular Agrícola del Perú;LEY QUE REGULARIZA LA SITUACIÓN LEGAL Y CONTRACTUAL DE LOS BENEFICIARIOS Y ACREEDORES DEL FONAVI;Propone regularizar la situación de los beneficiarios de la Ley 29231 que fueron beneficiadas con la cancelación de sus deudas con el FONAVI (Banco de Materiales) por ser consideradas como población vulnerables pero que no han podido sanear sus viviendas a través del levantamiento de sus hipotecas como consecuencia de la falta de resolución por parte del MEF de su obligación de pago al FONAVI.
06551/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;26/10/2020;Congreso;Frente Popular Agrícola del Perú;LEY QUE MODIFICA LA LEY 30790 Y PLANTEA LA REESTRUCTURACIÓN DEL PROGRAMA ALIMENTARIO DE COMEDORES POPULARES;Propone modificar diversos artículos de la Ley 30790, Ley que promueve a los comedores populares como unidades de emprendimiento para la producción.
06550/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;26/10/2020;Congreso;Frente Amplio por Justicia, Vida y Libertad;LEY QUE DECLARA DE NECESIDAD PÚBLICA Y DE INTERÉS NACIONAL LA CREACIÓN DEL DISTRITO DE LUIS DE LA PUENTE UCEDA, PROVINCIA DE ABANCAY, DEPARTAMENTO DE APURÍMAC;Propone declarar de necesidad pública e interés preferente, la creación del distrito de Luis De La Puente Uceda, ubicado en la provincia de Abancay, departamento de Apurímac.
06549/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;26/10/2020;Congreso;Frente Amplio por Justicia, Vida y Libertad;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN DEL DISTRITO DE SANTA FE, PROVINCIA DE CHINCHEROS, DEPARTAMENTO DE APURÍMAC;Propone declarar de necesidad pública e interés preferente, la creación del distrito de Santa Fe, ubicado en la provincia de Chincheros, Región de Apurímac.
06548/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;26/10/2020;Congreso;Frente Amplio por Justicia, Vida y Libertad;LEY QUE DECLARA DE NECESIDAD PÚBLICA Y DE PREFERENTE INTERÉS NACIONAL LA CREACIÓN DEL DISTRITO DE VILLA AMPAY, PROVINCIA DE ABANCAY, DEPÀRTAMENTO DE APURÍMAC;Propone declarar de preferente necesidad pública y de preferente interés nacional la creación del distrito de Villa Ampay, ubicado en la provincia de Abancay, departamento de Apurímac.
06547/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;26/10/2020;Congreso;Frente Amplio por Justicia, Vida y Libertad;LEY QUE DECLARA DE NECESIDAD PÚBLICA Y PREFERENTE INTERÉS LA CREACIÓN DEL DISTRITO DE LAS AMÉRICAS;Propone declarar de preferente necesidad pública e interés preferente la creación del distrito de Las Américas, ubicado en la provincia de Abancay, región Apurímac.
06546/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;26/10/2020;Congreso;Acción Popular;LEY QUE SUSPENDE EL INICIO DE LAS CLASES PRESENCIALES EN LAS INSTITUCIONES EDUCATIVAS PÚBLICAS Y PRIVADAS EN TANTO NO SE CUENTE CON VACUNAS EFICACES Y SEGURAS CONTRA EL CORONAVIRUS COVID-19 QUE GARANTICEN QUE NO EXISTE RIESGO EN LA SALUD DE LA POBLACIÓN ESCOLAR;Propone extender la utilización de mecanismos no presenciales o remotos bajo cualquier otra modalidad en las instituciones educativas públicas y privadas, suspendiendo el inicio de las clases escolares bajo la modalidad presencial, en tanto no se pueda contar con vacunas eficaces y seguras contra el coronavirus covid-19.
06545/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;26/10/2020;Congreso;Acción Popular;LEY QUE FORMALIZA LA UNIDAD REMUNERATIVA PÚBLICA;Propone reconocer y mejorar las condiciones remunerativas de los servidores Públicos que están inmersos en el Régimen Laboral del Decreto Legislativo 276 Ley de Bases de la Carrera Administrativa, mediante la incorporación de los recursos económicos que se percibe mediante la actualización de la Unidad Remunerativa Pública, utilizando para ello todas las remuneraciones y bonificaciones que percibe a la fecha los servidores públicos.
06544/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;26/10/2020;Congreso;Podemos Perú;LEY QUE GARANTIZA LA EJECUCIÓN DE OPERACIONES DE CIBERSEGURIDAD Y SEGURIDAD DIGITAL A TRAVÉS DE UN CENTRO NACIONAL DE CIBERSEGURIAD;Propone ley que garantiza la ejecución de operaciones de Ciberseguridad y Seguridad Digital a través de un Centro Nacional de Ciberseguridad-CENACI.
06543/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;23/10/2020;Congreso;Podemos Perú;LEY QUE DISPONE LA AMORTIZACIÓN Y CANCELACIÓN DE CRÉDITOS HIPOTECARIOS O VEHICULARES CON LOS FONDOS INDIVIDUALES DE LAS AFP;Propone ley que dispone la amortización y cancelación de créditos hipotecarios o vehiculares con los fondos individuales de las AFP
06542/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;23/10/2020;Congreso;Frente Popular Agrícola del Perú;LEY QUE ESTABLECE UN RÉGIMEN EXCEPCIONAL DE INCENTIVO EL PRONTO PAGO DE LAS DEUDAS TRIBUTARIAS QUE MANTIENEN LAS EMPRESAS CON LA SUNAT;Propone establecer un régimen excepcional de incentivos para el pronto pago de las deudas tributarias que mantienen las empresas con la SUNAT.
06541/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;23/10/2020;Congreso;Frente Popular Agrícola del Perú;LEY QUE ESTABLECE EL PROCEDIMIENTO DE PARTICIPACIÓN ELECTORAL CON LA AUTORIZACIÓN DE FISCALIZACIÓN DEL SECRETO BANCARIO PARA LAS ORGANIZACIONES POLÍTICAS Y CANDIDATOS A CARGOS DE ELECCIÓN POPULAR;Propone establecer como requisito oblgatorio para participar en una elección popular, que toda organización alianza política o candidato a nivel nacional autorice la evaluación de sus finanzas personales, conyugal o convivencial y partidarias por parte de la Contraloría General de la República para tener legitimidad en un proceso de elección pòpular.
06540/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;23/10/2020;Congreso;Alianza Para el Progreso;LEY QUE GARANTIZA EL CUMPLIMIENTO INMEDIATO DE LA LEY 29625, LEY DE DEVOLUCIÓN DE DINERO DEL FONAVI A LOS TRABAJADORES QUE CONTRIBUYERON AL MISMO, PRIORIZANDO LA DEVOLUCIÓN EFECTIVA A LOS APORTANTES DEL FONDO NACIONAL DE VIVIENDA - FONAVI, CONSIDERADOS POBLACIÓN VULNERABLE, FRENTE A L ESTADO DE EMERGENCIA DECLARADO POR EL DECRETO SUPREMO 044-2020-PCM A CONSECUENCIAS DE LA PANDEMIA POR EL COVID - 19;Proyecto de Ley que garantiza el cumplimiento inmediato de la Ley 29625, Ley de devolución de dinero del FONAVI a los trabajadores que contribuyeron al mismo, priorizando la devolución efectiva a los aportantes del fondo nacional de vivienda - FONAVI, considerados personal vulnerable, frente al Estado de emergencia declarado por el Decreto Supremo 044-2020-PCM a consecuencia de la pandemia por el COVID-19
06539/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;23/10/2020;Congreso;Alianza Para el Progreso;LEY QUE DECLARA DE INTERÉS NACIONAL Y DE NECESIDAD PÚBLICA LA CREACIÓN DEL DISTRITO DE SUPTE SAN JORGE, EN LA PROVINCIA DE LEONCIO PRADO, DEPARTAMENTO DE HUÁNUCO;Proyecto de Ley que declara de interés nacional y de necesidad pública la creación del Distrito de Supte, San Jorge, en la Provincia de Leoncio Prado, Departamento de Huánuco
06538/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;23/10/2020;Congreso;Frente Popular Agrícola del Perú;"LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL, LA CONSTRUCCIÓN DE LA CIUDAD UNIVERSITARIA DE LA UNIVERSIDAD NACIONAL DEL CALLAO, FILIAL """"LUIS FELIPE DE LAS CASAS"""" EN VENTANILLA";"Propone declaraar de necesidad pública e interés nacional la construcción de la Ciudad Universitaria de la Universidad Nacional del Callao, filial """"Luis Felipe De Las Casas"""", ubicada en el distrito de Ventanilla de la Provincia Constitucional del Callao."
06537/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;23/10/2020;Congreso;Frente Popular Agrícola del Perú;LEY QUE ESTABLECE LAS CONDICIONES DE ACCESO A LA PENSIÓN NO CONTRIBUTIVA SOLIDARIA;Propone desarrollar las condiciones de acceso de la persona adulta mayor con discapacidad en extrema pobreza a la pensión no contributiva a cargo del Estado, de conformidad con lo establecido en el artículo 4 de la Constitución y lo dispuesto en la Ley 29973, Ley General de la Persona con Discapacidad.
06536/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;23/10/2020;Congreso;Frente Popular Agrícola del Perú;"LEY QUE DECLARA DE NECESIDAD PÚBLICA Y DE PREFERENTE INTERÉS NACIONAL EL PROYECTO """"AMPLIACIÓN Y MEJORAMIENTO DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO DISTRITO DE LURÍN"""", PROVINCIA DE LIMA.DEPARTAMENTO DE LIMA";"Propone declarar de necesidad pública y de preferente interés nacional el proyecto de inversión pública """"Mejoramiento y Ampliación y Mejoramiento de los Sistemas de Agua Potable y Alcantarillado distrito de Lurín-departamento de Lima."
06535/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;23/10/2020;Congreso;Podemos Perú;LEY QUE CREA EL COLEGIO PROFESIONAL DE CIENCIAS DEL DEPORTE DEL PERÚ;Propone crear el Colegio Profesional de Ciencias del Deporte del Perú, como entidad autónoma de derecho público interno.
06534/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;23/10/2020;Congreso;Podemos Perú;LEY QUE DEROGA PARCIALMENTE EL DECRETO DE URGENCIA 016-2020 DECRETO DE URGENCIA QUE ESTABLECE MEDIDAS EN MATERIA DE LOS RECURSOS HUMANOS DEL SECTOR PÚBLICO;Propone derogación parcial del Decreto de Urgencia 016-2020 Decreto de Urgencia que establece medidas en materia de los recursos humanos del sector público.
06533/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;23/10/2020;Congreso;Podemos Perú;LEY QUE DEROGA EL DECRETO DE URGENCIA 014-2020 DECRETO DE URGENCIA QUE REGULA DISPOSICIONES GENERALES NECESARIAS PARA LA NEGOCIACIÓN COLECTIVA EN EL SECTOR PÚBLICO;Propone ley que deroga Decreto de Urgencia 014-2020 Decreto de Urgencia que regula disposiciones generales necesarias para la negociación colectiva en el sector público.
06532/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;23/10/2020;Congreso;Multipartidario;LEY QUE MODIFICA EL CÓDIGO PENAL Y LOS ARTÍCULOS 3, 4, 5 Y 6 DE LA LEY 30681, LEY QUE REGULA EL USO MEDICINAL Y TERAPÉUTICO DEL CANNABIS Y SUS DERIVADOS;Proyectos de Ley que modifica el Código Penal y los artículos 3, 4, 5 y 6 de la Ley 30681, Ley que regula el uso medicinal y terapéutico del CANNABIS y sus derivados
06531/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;22/10/2020;Congreso;Acción Popular;LEY QUE COMPLEMENTA LA LEY 28972, LEY QUE ESTABLECE LA FORMALIZACIÓN DE TRANSPORTE TERRESTRE DE PASAJEROS INTERPROVINCIALES E INTERREGIONALL DE AUTOMÓVILES COLECTIVOS;Propone la formalización oportuna de las empresas y asociaciones con automóviles de clasificación vehicular M1 con dedicación exclusiva al transporte terrestre, de acuerdo a lo establecido en la Ley 28972 y su reglamento aprobado por Decreto Supremo 0582013-MTC y sus modificaciones.
06530/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;22/10/2020;Congreso;Acción Popular;LEY QUE DECLARA EL DÍA NACIONAL DE LA PROTECCIÓN DE LA AMAZONÍA PERUANA;Propone declarar el día 20 de octubre de cada año, como el Día Nacional de la Protección de la Amazonía Peruana e incorporase dicha fecha al calendario cívico.
06529/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;22/10/2020;Congreso;Unión por el Perú;LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL LA PROTECCIÓN DEL ÁRBOL DE LA QUINA;Propone declarar de necesidad pública e interés nacional la protección del árbol de la quina, como consecuencia de la implantación de una política pública agraria adecuada para promover su cultivo y comercialización.
06528/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;22/10/2020;Congreso;Acción Popular;LEY QUE INCORPORA EL CULTIVO ASOCIATIVO A LA LEY 30681, LEY QUE REGULA EL USO MEDICINAL Y TERAPÉUTICO DEL CANNABIS Y SUS DERIVADOS;Propone modificar el artículo 3 de la Ley 30681, Ley que regula el uso medicinal y terapéutico del cannabis y sus derivados.
