Expediente;Período;Legislatura;Fecha;Proponente;Parlamento;Título;Objeto
05964/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;12/08/2020;Congreso;Frente Popular Agrícola del Perú;LEY QUE ESTABLECE EL PAGO DE DEUDAS SOCIALES COMO POLÌTICA FINANCIERA DEL ESTADO A SER CUMPLIDO EN UN PLAZO DE CINCO AÑOS;Propone establecer una política de sstado que desarrolle una planificación financiera, económica y social del país que permita la atención de las deudas sociales generadas por la administración pública a favor de pensionistas, cesantes, jubilados, trabajadores en situación de desempleo o de toda persona que tenga reconocido un dereecho de naturaleza económica proveniente de un ámbito laboral, previsional, social o asistencial.
05963/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;12/08/2020;Congreso;Fuerza Popular;LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL LA EJECUCIÓN DE LA EXTENSIÓN DE LA LÍNEA 4 DE LA RED BÁSICA DEL METRO DE LIMA;Propone declarar de necesidad pública e interés nacional la ejecución de la extensión hasta el distrito de Ventanilla, provincia constitucional del Callao, de la Línea 4 de la Red Básica del Metro de Lima-Sistema Eléctrico de Transporte Masivo de Lima y Callao, sin afectar las áreas naturales y arqueológicas protegidas, así como el medio ambiente.
05962/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;12/08/2020;Congreso;Acción Popular;LEY QUE PROMOCIONA LA ADQUISICIÓN DE PRODUCTOS AGRÍCOLAS, LOCALES PARA LOS PROGRAMAS SOCIALES CON LA FINALIDAD DE FORTALECER LA ECONOMÍA EN LAS REGIONES DEL PERÚ, A TRAVÉS DE LA MODIFICATORIA DE LOS ARTÍCULOS 2 Y 7 DE LA LEY 27787;Propone ley que promociona la adquisición de productos agrícolas locales para los programas sociales con la finalidad de fortalecer la economñia en las regiones del Perú a través de la modificatoria de los artículos 2 y 7 de la Ley 27787
05961/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;12/08/2020;Congreso;Podemos Perú;LEY QUE OBLIGA AL FISCAL EJERCER ACCIÓN PENAL EN DELITOS POR FALTAS PARA EVITAR IMPUNIDAD;Propone modificar el artículo 444 del Decreto Legislativo 635, Decreto Legislativo que aprueba el Código Penal
05960/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;12/08/2020;Congreso;Podemos Perú;LEY QUE EVITA ALTAS TASAS DE INTERÉS EN OPERACIONES DEL SISTEMA FINANCIERO Y SANCIONA CONDUCTAS USURERAS;Propone sancionar la usura y facultar al Banco Central de Reserva del Perú, a establecer el límite máximo para el cobro de tasas de interés por las empresas del sistema financiero para salvar la economía de las familias.
05959/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;12/08/2020;Congreso;Unión por el Perú;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA ADQUISICIÓN, DISTRIBUCIÓN Y APLICACIÓN DE LA VACUNA PARA PROTECCIÓN CONTRA EL COVID-19;Propone declarar de interés nacional y necesidad pública la adquisición, distribución y aplicación de la vacuna para protección contra el COVID-19
05958/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;12/08/2020;Congreso;Podemos Perú;LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL LA CREACIÓN DEL PARQUE TEMÁTICO ECOLÓGICO FAMILIAR DE LIMA ESTE EN EL ÁREA DE TERRENO DENOMINADO TIERRA PROMETIDA, UBICADO EN EL DISTRITO DE SANTA ANITA, PROVINCIA DE LIMA;Propone declarar de necesidad pública e interés nacional la creación del parque temático ecológico familiar de Lima Este en el área de terreno denominado tierra prometida, ubicado en el distrito de Santa Anita, provincia de Lima, con la finalidad de contar con un espacio para la recreación familiar donde se pueda gozar de un ambiente saludable y ecológico contribuyendo con la salud mental de los vecinos de Lima Este.
05957/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;12/08/2020;Congreso;Podemos Perú;LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL LA CREACIÓN DE LA PROVINCIA DE SAN JUAN DE LURIGANCHO EN EL DEPARTAMENTO DE LIMA;Propone declarar de necesidad pública e interés nacional la creación de la provincia de San Juan de Lurigancho, sobre la base del distrito de San Juan de Lurigancho en el departamento de Lima.
05956/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;12/08/2020;Congreso;Somos Perú;LEY QUE PROMUEVE LA ADQUISICIÓN POR EL ESTADO DE LA VACUNA CONTRA EL COVID-19 Y SU DISTRIBUCIÓN GRATUITA;Propone ley que promueve la adquisición oportuna por parte del Estado de la vacuna contra el Covid-19, así como su distribución gratuita a toda la población priorizando aquella con mayor tasa de vulnerabillidad y letalidad.
05955/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;11/08/2020;Congreso;Fuerza Popular;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN DEL DISTRITO DE HERBAY ALTO, PROVINCIA DE CAÑETE, DEPARTAMENTO DE LIMA;Propone declarar de interés nacional y necesidad pública la creación del distrito de Herbay Alto, en la provincia de Cañete, departamento de Lima.
05954/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;11/08/2020;Congreso;Frente Popular Agrícola del Perú;LEY QUE CREA EL SERVICIO COMUNITARIO PARA LA REPARACIÓN CIVIL DE LOS RECLUSOS AL ESTADO Y A LA SOCIEDAD;Propone establecer un sistema de trabajo comunitario para la reparación civil por parte de los reclusos, independientemente del tipo de delito, con la finalidad de resarcir al estado y a la sociedad en general el daño causado por el delito cometido.
05953/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;11/08/2020;Congreso;Somos Perú;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA AMPLIACIÓN, MODERNIZACIÓN Y EQUIPAMIENTO DEL HOSPITAL CARLOS LANFRANCO LA HOZ DE PUENTE PIEDRA;Propone declarar de interés nacional y necesidad pública la ampliación, modernización y equipamiento del Hospital Carlos Lanfranco La Hoz, ubicado en el distrito de Puente Piedra, provincia y departamento de Lima.
05952/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;11/08/2020;Congreso;Fuerza Popular;LEY QUE AUTORIZA EXCEPCIONALMENTE Y POR ÚNICA VEZ EN EL MARCO DE LA EMERGENCIA SANITARIA PRODUCIDA POR EL COVID-19, EL NOMBRAMIENTO O CAMBIO A CONTRATO DE TRABAJO A PLAZO INDETERMINADO AL PERSONAL ASISTENCIAL CON CONTRATO DE SUPLENCIA EN EL SECTOR SALUD;Propone autorizar excepcionalmente y por única vez, en el marco de la emergencia sanitaria producida por el Covid.19, el nombramiento o el cambio a contrato de trabajo a plazo indeterminado al personal asistencial con contrato ç de suplencia en el sector salud, para brindarles mejores condiciones laborales.
05951/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;11/08/2020;Congreso;Acción Popular;LEY QUE MODIFICA LA LEY 30512 LEY DE INSTITUTOS Y ESCUELAS DE EDUCACIÓN SUPERIOR Y DE LA CARRERA PÚBLICA DE SUS DOCENTES;Propone modificar diversos artículos de la Ley 30512 Ley de Institutos y Escuelas de Educación Superior y de la Carrera Pública de sus docentes.
05950/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;11/08/2020;Congreso;Fuerza Popular;"LEY QUE PRIORIZA EL DESTINO DE LOS RECURSOS Y ESTABLECE LA ADECUADA PARTICIPACIÓN DE AUTORIDADES Y REPRESENTANTES LOCALES EN LOS ÓRGANOS DE GOBIERNO DEL """"FONDO SOCIAL""""";"Propone establecer mediante ley la participación de las autoridades locales de la provincia o provincias, distritos y/o centros poblados del área de influencia en los órganos de gobierno del """"Fondo Social""""creado mediante Decreto Legislativo 996."
05949/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;11/08/2020;Congreso;Acción Popular;LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL, EL USO DE TIERRAS ERIAZAS POR PARTE DEL DISTRITO DE MARCONA-ICA, PARA LA CONSTRUCCIÓN DE VIVIENDAS E INFRAESTRUCTURA DE USO PÚBLICO;Propone declarar de necesidad pública e interés nacional el uso de tierras eriazas por parte del distrito de Marcona-Ica para la construcción de viviendas e infraestructura de uso público.
05948/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;11/08/2020;Congreso;Acción Popular;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA ELABORACIÓN DE LA POLÍTICA NACIONAL EN DISCAPACIDAD PARA EL DESARROLLO;Propone declarar de interés nacional y necesidad pública la elaboración de la política nacional en discapacidad para el desarrollo
05947/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;11/08/2020;Congreso;Acción Popular;LEY DE FORTALECIMIENTO FINANCIERO DEL BANCO AGROPECUARIO -AGROBANCO, PARA AMPLIAR EL APOYO AL PEQUEÑO AGRICULTOR Y A LA AGRICULTURA FAMILIAR;Propone el fortalecimiento financiero del Banco Agropecuario-AGROBANCO, para ampliar el apoyo al pequeño agricultor y a la agricultura familiar.
05946/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;11/08/2020;Congreso;Frente Popular Agrícola del Perú;LEY QUE FORTALECE EL ROL FISCALIZADOR Y SANCIONADOR DE LA AUTORIDAD NACIONAL DEL AGUA, MODIFICANDO LA LEY 29338 LEY DE RECURSOS HÍDRICOS;Propone fortalecer la capacidad que tiene la Autoridad Nacional del Agua para ejercer el rol fiscalizador y sancionador que le otorga la Ley 29338, Ley de Recursos Hídricos.
05945/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;11/08/2020;Congreso;Somos Perú;LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS LA DVOLUCIÓN TOTAL DE LAS CONTRIBUCIONES REALIZADAS AL FONAVI;Propone declarar de necesdidad pública e interés nacional la devolución inmediata de la totalidad de las contribuciones realizadas al Fondo Nacional de Vivienda -FONAVI a los trabajadores que aportaron mediante los descuentos que les fueron efectuados a sus remuneraciones y que aún no han sido considerados en ninguna de las listas.
05944/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;11/08/2020;Congreso;Somos Perú;LEY QUE GARANTIZA A LOS GOBIERNOS REGIONALES Y GOBIERNOS LOCALES LA PROVISIÓN DE OXIGENO MEDICINAL;Propone modificar el artículo 3 del Decreto de Urgencia 066-2020, que dicta medidas extraordinarias para incrementar la producción y el accceso a sistemas de oxigeno medicinal para el tratamiento del coronavirus y reforzar la respuesta sanitaria, en el marco del estado de emergencia nacional por el covid-19
05943/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;11/08/2020;Congreso;Somos Perú;LEY QUE GARANTIZA LA CELERIDAD EN EL PAGO DE CONTRAPRESTACIONES A LA MIPYME QUE SON PROVEEDORAS DEL ESTADO EN ESTADOS DE EMERGENCIA;Propone establecer que las micro, pequeñas y medianas empresas (MIPYME), que son proveedoras del Estado, puedan recibir el pago de las contraprestaciones que las entidades públicas contratantes le adeudan dentro de los cinco (5) días hábiles contados desde el día en que se emitió la conformidad en épocas de Estados de Emergencia declarados por el Poder Ejecutivo.
05942/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;11/08/2020;Congreso;Acción Popular;LEY QUE GARANTIZA Y PROMUEVE LA ÓPTIMA CALIDAD, VELOCIDAD Y MONITOREO DE LA PRESTACIÓN DEL SERVICIO DE INTERNET;Propone garantizar y promover la óptima prestación del servicio del Internet, así como la efectiva calidad, velocidad y monitoreo de la prestación brindada por los proveedores del servicio de Internet.
05941/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;11/08/2020;Congreso;Unión por el Perú;LEY QUE PROPONE LA REACTIVACIÓN DEL SECTOR AGRARIO EN BENEFICIO DE LOS PEQUEÑOS Y MICRO AGRICULTORES DEL PERÚ;Propone la reactivación del sector agrario en beneficio de los pequeños y micro agricultores del país, a fin de fortalecer la agricultura familiar, a las comunidades campesinas y nativas a nivel nacional a consecuencia del Covid-19.
05940/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;11/08/2020;Congreso;Unión por el Perú;LEY QUE MODIFICA EL ARTÍCULO 108-B DEL CÓDIGO PENAL REFERIDO A LA APLICACIÓN DE CADENA PERPETUA POR EL DELITO DE FEMINICIDIO;Propone modificar el artículo 108-B del Código Penal referido a la aplicación de sancionar con pena de cadena perpetua a quienes cometan el delito de feminicidio cuando concurra uno de sus agravantes.
05939/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;11/08/2020;Congreso;Unión por el Perú;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA EL MEJORAMIENTO DE INFRAESTRUCTURA, IMPLEMENTACIÓN DE EQUIPOS MÉDICOS, AMPLIACIÓN DE LOS SERVICIOS DE SALUD Y ASIGNACIÓN DE RECURSOS HUMANOS DEL HOSPITAL MANUEL NÚÑEZ BUTRON DE LA PROVINCIA DE PUNO, DEPARTAMENTO DE PUNO;Propone declarar de interés nacional y necesidad pública el mejoramiento de la infraestructura, implementación de equipos médicos, ampliación de los servicios de salud y asignación de recursos humanos del hospital Manuel Núñez Butrón de la provincia de Puno, departamento de Puno.
05938/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;11/08/2020;Congreso;Unión por el Perú;LEY QUE ORDENA LA DEVOLUCIÓN TOTAL DE LOS APORTES AL FONDO DE PENSIONES A CARGO DE LA OFICINA DE NORMALIZACIÒN PREVISIONAL-ONP;Propone reconocer el derecho a todos sus afiliados a la devolución total de aporte de sus fondos pensionarios, siempre y cuando no hayan cumplido con los 20 años de aportación al Sistema Nacional de Pensiones (SNP), con aportes administrados por la Oficina de Normalización Previsional (ONP), con el objetivo de proteger y fortalecer su economía personal o familiar ante la emergencia sanitaria del Covid-19.
05937/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;11/08/2020;Congreso;Alianza Para el Progreso;LEY QUE FOMENTA EL DESARROLLO ECONÓMICO Y SOCIAL DEL VALLE DEL ALTO HUALLAGA;Propone declarar de interés nacional y necesidad pública el Desarrollo Económico y Social del Valle del Alto Huallaga
05936/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;11/08/2020;Congreso;Frente Popular Agrícola del Perú;LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL LA PROMOCIÓN Y FORTALECIMIENTO DE LA PRODUCCIÓN DEL TÉ PERUANO;Propone declarar de necesidad pública e interés nacional la promoción y fortalecimiento de la actividad agrícola de producción del Té peruano a través de le ejecución de políticas públicas dirigidas a mejorar la producción agrícola.
05935/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;10/08/2020;Congreso;Acción Popular;LEY QUE REIVINDICA A OFICIALES DE LAS FUERZAS ARMADAS (FFAA) DEL PERÚ AFECTADOS EN SUS PROCESOS DE ASCENSOS Y PASES AL RETIRO DURANTE EL PERIODO 2012-2016;Proyecto de Ley que reivindica a Oficiales de las Fuerzas Armadas (FFAA) del Perú afectados en sus procesos de ascensos y pases al retiro durante el periodod 2012 - 2016
05934/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;10/08/2020;Congreso;Acción Popular;LEY QUE MODIFICA DIVERSOS ARTÍCULOS DE LA LEY 28296, LEY GENERAL DEL PATRIMONIO CULTURAL DE LA NACIÓN;Propone modificar diversos artículos de la Ley 28296, Ley General del Patrimonio Cultural de la Nación.
05933/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;10/08/2020;Congreso;Acción Popular;LEY QUE MODIFICA EL INCISO E) DEL ARTÍCULO 29 DEL TEXTO ÚNICO ORDENADO DEL DECRETO LEGISLATIVO 728;Ley tiene como objeto expandir la protección contra el despido incausado o arbitraria que gozan las mujeres embarazadas o en periodo de descanso pre y posta natal, así como durante el periodo de lactancia, tanto al periodo de prueba como al supuesto de trabajadores en tiempo parcial.
05932/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;10/08/2020;Congreso;Acción Popular;LEY QUE DECLARA DE INTERÉS PÚBLICO LA CREACIÓN DEL DISTRITO SAN SEBASTIÁN DE QUERA DE LA PROVINCIA Y DEPARTAMENTO DE HUÁNUCO;Propone declarar de interés público, la creación del distrito de San Sebastián de Quera de la provincia y departamento de Huánuco, con la finalidad de priorizar la creación del mismo.
05931/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;10/08/2020;Congreso;Acción Popular;LEY QUE RECONOCE LA FECHA DE CREACIÓN POLÍTICA DEL DISTRITO DE PACHAS, PROVINCIA DE DOS DE MAYO, DEPARTAMENTO DE HUÁNUCO;Propone ley que reconoce como fecha de creación política del distrito de Pachas, provincia de Dos de Mayo, al 13 de octubre 1981, como fecha oficial.
05930/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;10/08/2020;Congreso;Acción Popular;LEY QUE DECLARA DE INTERÉS PÚBLICO LA CREACIÓN DEL DISTRITO YURAGMARCA DE LA PROVINCIA DE PACHITEA Y DEPARTAMENTO DE HUÁNUCO;Propone declarar de interés público, la creaciòn del distrito de Yuragmarca de la provincia de Pachitea y Departamento de Huánuco, con la finalidad de priorizar la creación del mismo.
05929/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;10/08/2020;Congreso;Acción Popular;LEY DE PROTECCIÓN Y REFUGIO TEMPORAL PARA VÍCTIMAS DE VIOLENCIA CONTRA LAS MUJERES E INTEGRANTES DEL GRUPO FAMILIAR;Propone ley de protección y refugio temporal para las víctimas de violencia contra las mujeres e Integrantes del Grupo Familiar, en el ámbito de su aplicación .
05928/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;10/08/2020;Congreso;Frente Popular Agrícola del Perú;LEY QUE CREA EL CANON HÍDRICO PARA AMPLIAR DIVERSIFICAR Y FORTALECER EL AGRO NACIONAL;Propone crear la figura jurídica del canon hídrico, dentro de la Ley 27506, Ley del Canon, para que de esta forma el gobierno nacional, destine a los gobiernos regionales y locales, como a las comunidades impactadas, negativamente, recursos económicos tendientes a ampliar la frontera agrícola existente en nuestro país, diversificando la producción y fortaleciendo el agro, priorizando favorecer al agricultor familiar nacional.
05927/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;07/08/2020;Congreso;Frente Popular Agrícola del Perú;PERUAGRO LEY QUE GARANTIZA LA COMPRA DIRECTA DE NUESTRA PRODUCCIÓN AGRÍCOLA;Propone crear el Registro de Agricultores Perú-REAP, con la finalidad de establecer los mecanismos de la venta directa de los agricultores, campesinos, pequeños productores locales, individuales u organizados y microempresas agroindustriales de la región a los consumidores finales, asimismo regular la obligatoriedad para la adquisición de productos para los programas de apoyo alimentario, y de todos los organismos del Estado que utilicen recursos públicos.
05926/2020-CR;2016 - 2021;Segunda Legislatura Ordinaria 2020;07/08/2020;Congreso;Acción Popular;LEY DE MODERNIZACIÓN DEL BANCO DE LA NACIÓN PARA MEJORAR EL SERVICIO DE MICROCRÉDITO A LA CIUDADANIA EN SITUACIONES DE EMERGENCIA,PANDEMIA Y DESASTRES NATURALES;Propone modernizar al Banco de la Nación para mejorar los servicios de microcrédito a la ciudadanía en situaciones de emergencia, pandemia y desastres naturales.
